sample_index,case,output_file,time_records,time_start,time_end,TREFHT_mean,TREFHT_std,TREFHT_min,TREFHT_max,TMQ_mean,TMQ_std,TMQ_min,TMQ_max,CLDTOT_mean,CLDTOT_std,CLDTOT_min,CLDTOT_max,FSNS_mean,FSNS_std,FSNS_min,FSNS_max,FLNS_mean,FLNS_std,FLNS_min,FLNS_max,LHFLX_mean,LHFLX_std,LHFLX_min,LHFLX_max,SHFLX_mean,SHFLX_std,SHFLX_min,SHFLX_max,PS_mean,PS_std,PS_min,PS_max,TS_mean,TS_std,TS_min,TS_max,T_mean,T_std,T_min,T_max,Q_mean,Q_std,Q_min,Q_max,CLOUD_mean,CLOUD_std,CLOUD_min,CLOUD_max,CLDICE_mean,CLDICE_std,CLDICE_min,CLDICE_max,CLDLIQ_mean,CLDLIQ_std,CLDLIQ_min,CLDLIQ_max,PRECC_mean,PRECC_std,PRECC_min,PRECC_max,PRECC_mean_mm_day,PRECL_mean,PRECL_std,PRECL_min,PRECL_max,PRECL_mean_mm_day,PRECT_mean,PRECT_std,PRECT_min,PRECT_max,PRECT_mean_mm_day
46,run_e3sm_scm_ARM97_qmc64_0706_046,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_046.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,301.3368869411936,3.761920970827985,291.7313537597656,310.26287841796875,46.01601685095635,7.31139775053161,27.534082412719727,66.12928009033203,0.9144109796194488,0.19390288084262772,0.0002653566189110279,1.0,192.0871211710312,245.25807150839654,0.0,856.1694946289062,36.51839389869745,12.955667239532058,1.9895546436309814,73.8547592163086,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.14212614644327,35.62869121494427,198.1713104248047,311.07098388671875,0.0036912107504450888,0.00552031179565483,6.83104905974119e-09,0.02298612892627716,0.11964613153478393,0.288050067069841,0.0,1.0,4.854811470880008e-06,2.1441740931969028e-05,0.0,0.0005559006240218878,7.202361827090961e-07,9.749493234282667e-06,0.0,0.0007776902057230473,3.668410703113433e-08,8.388195928487054e-08,0.0,6.648562589361973e-07,3.169506847490006,5.452254080352613e-09,1.9147815168140246e-08,0.0,2.618259884457075e-07,0.4710747525424658,4.213636111148693e-08,9.081221824922068e-08,0.0,6.648565736538231e-07,3.6405816000324713
47,run_e3sm_scm_ARM97_qmc64_0706_047,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_047.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,302.60456756518494,3.3154732460676173,293.894287109375,313.03192138671875,43.85281545243519,7.543852192103872,25.863903045654297,65.93383026123047,0.9452985191811126,0.21772087377797608,0.0,1.0,174.70686199130108,230.05450031612932,0.0,854.592529296875,28.94237369573336,16.30091076370102,-6.785661220550537,71.71764373779297,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.5355841892447,36.671654238969865,195.0220947265625,314.3511047363281,0.0034509611453381376,0.005180115264415846,9.21926268659945e-09,0.02204432152211666,0.1476879527202718,0.3387801662880173,0.0,1.0,7.438320325522246e-06,3.2944966676344774e-05,0.0,0.0009270982700400054,1.0491825270896554e-06,1.4097544553251942e-05,0.0,0.0007136227795854211,3.6369722572905754e-08,1.2245264978045003e-07,0.0,1.1276482609900995e-06,3.142344030299057,5.207240904489077e-09,2.0517447909378865e-08,0.0,3.0228343916860467e-07,0.44990561414785624,4.157696347739483e-08,1.2748426823768912e-07,0.0,1.1447781549378533e-06,3.5922496444469134
48,run_e3sm_scm_ARM97_qmc64_0706_048,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_048.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,301.6980467430585,3.5283763119380045,291.8582458496094,310.85205078125,46.16326244436711,8.093456910076045,27.10688018798828,68.06615447998047,0.964880405359415,0.13952747720419764,0.0,1.0,161.32850776454083,218.7722996480921,0.0,857.4363403320312,27.315978101691048,16.55678447032657,-8.198513984680176,71.17288970947266,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.23495927464018,35.94986638059821,192.54794311523438,311.9384460449219,0.0037041431964472465,0.005598198822883229,1.000000082740371e-08,0.021446000784635544,0.15335536964149113,0.3370729595090299,0.0,1.0,7.269270591032101e-06,3.244668272074825e-05,0.0,0.0007128888391889632,1.6815879388976544e-06,1.75094404104102e-05,0.0,0.0007962980307638645,3.525667169471896e-08,1.391070668858084e-07,0.0,1.494230787102424e-06,3.0461764344237183,6.414886998919579e-09,1.7788659822570796e-08,0.0,2.3918684632917575e-07,0.5542462367066516,4.167155869363854e-08,1.4133820213749908e-07,0.0,1.4959354116550472e-06,3.60042267113037
49,run_e3sm_scm_ARM97_qmc64_0706_049,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_049.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,302.22361321674526,3.5372985032765625,292.250244140625,310.6864013671875,45.42313302699044,7.311156323560979,27.148643493652344,65.28335571289062,0.9136553668609526,0.24424596488136424,0.0,1.0,193.73626340813547,247.05902838646423,0.0,863.8038940429688,32.32686199746531,14.533734522768238,-5.37592077255249,70.78850555419922,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.10204310482078,36.36269261905149,193.64599609375,311.7560119628906,0.003638534533285401,0.005465943511357107,1.0000005268295808e-08,0.02436390332877636,0.13319496337032452,0.31383068167590666,0.0,1.0,6.565063022390929e-06,2.8894678726009337e-05,0.0,0.0005992686492390931,6.359381971722031e-07,9.903415534242083e-06,0.0,0.0007770747179165483,3.556978669668815e-08,8.444890106514527e-08,0.0,6.189681016621762e-07,3.073229570593856,5.42977847006474e-09,1.791566289755923e-08,0.0,2.0437008174667426e-07,0.46913285981359354,4.0999565166752895e-08,9.006094419283548e-08,0.0,6.196076588471655e-07,3.54236243040745
50,run_e3sm_scm_ARM97_qmc64_0706_050,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_050.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,300.43748492446304,3.6646487885596013,291.8230285644531,309.8387756347656,49.110946782022786,8.718299001678385,28.014291763305664,70.89884948730469,0.977487558596987,0.1397090082495544,0.0,1.0,173.93924633393868,228.2556432218923,-4.440892098500626e-16,865.4342651367188,32.31728059586116,13.38793762025284,-0.866077721118927,68.83244323730469,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.0116871791806,35.759925180135504,191.83660888671875,310.9105529785156,0.00397148095995972,0.00598686428944987,1.003444882741178e-08,0.024839062243700027,0.15429092212039897,0.343318154226769,0.0,1.0,6.788965269702455e-06,2.8157741618945388e-05,0.0,0.0005109399789944291,8.208964040452933e-07,8.698665310821796e-06,0.0,0.00043064189958386123,2.997991237247183e-08,7.023249189561329e-08,0.0,5.18771003044094e-07,2.5902644289815666,8.773635061185523e-09,3.3685676262343465e-08,0.0,3.285459513335809e-07,0.7580420692864293,3.875354743365736e-08,9.008343747773181e-08,0.0,6.658167421846883e-07,3.348306498267996
51,run_e3sm_scm_ARM97_qmc64_0706_051,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_051.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,302.608148041871,3.6378248475266277,292.6615295410156,310.8919372558594,42.59411476019194,6.0366124917953545,25.923784255981445,60.091331481933594,0.8926865414681716,0.24603758280006002,0.0,1.0,187.07790760740076,237.8531601621797,0.0,853.7481079101562,33.980182453035546,14.512883448179272,0.18083129823207855,76.1297378540039,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.7458336334595,36.188058458396576,198.28109741210938,312.1282958984375,0.0034315715049599406,0.005157781646800965,9.27864451938376e-09,0.020789647474884987,0.11399719112584339,0.2795999949896951,0.0,1.0,5.228123499731942e-06,2.431998278912133e-05,0.0,0.0004970231093466282,5.792654946581396e-07,1.075855988645157e-05,0.0,0.0009791918564587831,4.078196235876954e-08,1.1966029281721334e-07,0.0,1.2156964430687367e-06,3.5235615477976885,4.079236970379298e-09,1.7774544084224452e-08,0.0,3.1759734042680066e-07,0.3524460742407714,4.4861199329148845e-08,1.2264412953789783e-07,0.0,1.2165917966378004e-06,3.8760076220384603
52,run_e3sm_scm_ARM97_qmc64_0706_052,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_052.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,301.44668122193065,3.6882509694625023,292.0943908691406,310.675048828125,48.197572688277575,8.696182865788515,27.637895584106445,70.55547332763672,0.9753398143464894,0.08861319173603721,0.04833003133535385,1.0,180.27992814397507,242.4988284497614,-4.440892098500626e-16,852.89013671875,31.79040231957161,15.091097944985853,-4.032707214355469,69.56011962890625,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.02972161848132,35.90855803498607,192.28025817871094,311.5256042480469,0.003844687523243343,0.005749040683109956,9.036766890346826e-09,0.021793905645608902,0.1485431604588013,0.32430770254708136,0.0,1.0,6.6277595400111195e-06,2.9144802011381227e-05,0.0,0.0005856784409843385,1.0548760729106319e-06,1.2376210878288994e-05,0.0,0.0006114256102591753,3.3497241789010396e-08,8.170604750992614e-08,0.0,5.525693609342852e-07,2.894161690570498,6.4525648166056104e-09,2.04178321441339e-08,0.0,2.194349235651316e-07,0.5575016001547247,3.9949806605616005e-08,8.902362490293281e-08,0.0,6.252435014175717e-07,3.451663290725223
53,run_e3sm_scm_ARM97_qmc64_0706_053,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_053.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,301.3726046999709,3.642331403470312,292.81072998046875,309.66192626953125,43.12350902145056,6.7503446774922695,27.170930862426758,63.13373565673828,0.9016134427496861,0.2833378223751232,0.0,1.0,192.48918998562354,243.50955808823568,0.0,862.9727783203125,34.13188813787977,15.15274713677296,-3.580594301223755,73.18292236328125,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.23855312750567,36.23657344147913,196.92791748046875,310.6529846191406,0.003554162869796482,0.005457158229094073,8.886318347833821e-09,0.024501921609044075,0.13088997060811705,0.3180594309746442,0.0,1.0,5.569990272656348e-06,2.6176461308076995e-05,0.0,0.0010467456886544824,6.138747439088014e-07,1.0551714117081083e-05,0.0,0.0008258444722741842,3.900240577353744e-08,1.0073837155001052e-07,0.0,9.229983106706641e-07,3.369807858833635,3.7176812929255563e-09,1.3171172208065955e-08,0.0,1.336702553089708e-07,0.3212076637087681,4.2720087066462995e-08,1.041926958590417e-07,0.0,9.415068262796922e-07,3.691015522542403
54,run_e3sm_scm_ARM97_qmc64_0706_054,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_054.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,300.53696954145346,3.7673406735282104,291.11328125,309.5982971191406,45.69601470360859,7.581141355796307,27.646400451660156,67.8341064453125,0.9007537134423771,0.22796205831760516,0.0,1.0,186.94059367850124,241.79033089221815,-4.440892098500626e-16,852.7518310546875,36.66094556076227,14.257041827994447,2.8914129734039307,77.47039794921875,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,244.9104205249881,35.740929646399806,192.80284118652344,310.72723388671875,0.0036630142855128517,0.005506419158560804,2.5595272568068594e-09,0.02384207956492901,0.12973922066689353,0.2997248090601037,0.0,1.0,6.502558093677258e-06,3.0242903552144515e-05,0.0,0.000805815914645791,1.5026313261690895e-06,1.5150538052653471e-05,0.0,0.0007778382860124111,3.4233354111407146e-08,1.0887535962044984e-07,0.0,9.7244844710076e-07,2.9577617952255775,7.753568784339608e-09,3.041512888837393e-08,0.0,4.948318519382156e-07,0.669908342966942,4.198692289574676e-08,1.1534325273118848e-07,0.0,9.77530984602737e-07,3.62767013819252
55,run_e3sm_scm_ARM97_qmc64_0706_055,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_055.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,302.68160302167513,3.3100351712329106,293.1444396972656,309.90899658203125,42.28512726104956,6.228840521537549,24.957685470581055,58.72846603393555,0.9515709359824427,0.20627981892010128,0.0,1.0,201.37209040796262,251.67329625916972,-4.440892098500626e-16,857.3309326171875,33.30174911466,15.796516901376776,0.9352423548698425,78.70970916748047,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.54574544523314,36.06425732670849,197.03726196289062,310.7257385253906,0.0034716259664782393,0.005279944691387528,1.0166659514254661e-08,0.02160026878118515,0.13620312010634913,0.3230051469353801,0.0,1.0,4.383921691471081e-06,2.232182397300059e-05,0.0,0.0006936159916222095,5.019441758961599e-07,1.0721124591251405e-05,0.0,0.0006912497919984162,4.106322686164739e-08,1.0204656458659904e-07,0.0,7.17896114110772e-07,3.547862800846335,2.7261078643251485e-09,9.522642341654265e-09,0.0,1.6357545007394947e-07,0.23553571947769283,4.378933472597254e-08,1.0357551688932541e-07,0.0,8.814715641847215e-07,3.7833985203240275
56,run_e3sm_scm_ARM97_qmc64_0706_056,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_056.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,302.6777552413024,3.575187738808679,292.88897705078125,310.5840759277344,42.361200992349055,6.340555897665308,25.977922439575195,61.568603515625,0.9931674181130595,0.07112099785308058,0.0,1.0,197.38698825349894,250.292721240372,-8.881784197001252e-16,854.5963745117188,31.552047850568595,15.14154751546645,-12.03638744354248,70.89038848876953,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.83819511755644,36.13014706997652,197.56004333496094,311.00262451171875,0.0035403116091788397,0.005492152747792897,4.593288860377243e-09,0.025555597618222237,0.13406303915565485,0.32792301962785125,0.0,1.0,4.934161977558718e-06,2.2704406686617032e-05,0.0,0.0005348608247004449,4.535235750899855e-07,8.237934308944326e-06,0.0,0.0008194494294002652,4.214417947124282e-08,1.0220729853315796e-07,0.0,8.02096224106208e-07,3.64125710631538,2.8257712515412267e-09,1.13695360815461e-08,0.0,1.9153732466747897e-07,0.24414663613316198,4.496995072278404e-08,1.0385097773540153e-07,0.0,8.020981870052353e-07,3.8854037424485415
57,run_e3sm_scm_ARM97_qmc64_0706_057,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_057.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,301.240700763736,3.4693588745048087,292.24456787109375,309.9477844238281,45.81119896832994,7.772394556748815,27.471532821655273,67.78355407714844,0.8855086467024706,0.2398149759958517,0.0,1.0,178.46338349158427,240.31636820560695,-4.440892098500626e-16,857.8470458984375,33.01796693285052,15.12310601968461,-0.20987793803215027,72.2848892211914,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,244.9143636004079,35.81373528816332,191.98495483398438,310.9757385253906,0.003678987829162819,0.00554001951549388,9.261019506823231e-09,0.02241518348455429,0.12961668913192517,0.2947640453696301,0.0,1.0,7.055732798774534e-06,3.07006117134836e-05,0.0,0.0006040327716618776,1.2513070279381368e-06,1.352011516121427e-05,0.0,0.0007085620891302824,3.3650353942781615e-08,1.0488920013760919e-07,0.0,9.021236451189907e-07,2.9073905806563314,8.271894648013397e-09,2.73070076961103e-08,0.0,2.610275089409697e-07,0.7146916975883575,4.192224859079501e-08,1.1100912528709457e-07,0.0,9.6451802988895e-07,3.6220822782446884
58,run_e3sm_scm_ARM97_qmc64_0706_058,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_058.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,301.75504847237164,3.803304747663407,291.9198913574219,311.2425842285156,46.4885425705066,8.50908369254472,27.185239791870117,68.6330795288086,0.9319444892764449,0.23330251684065487,0.0,1.0,173.23980471164919,239.4933115159814,0.0,864.6040649414062,29.5318733749686,15.14669541608366,-1.178750991821289,70.78107452392578,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,244.92096682839437,36.08460138867296,191.60592651367188,311.95916748046875,0.0037024410907586435,0.0055525737596167956,7.671077106863322e-09,0.02115633897483349,0.14777500353394177,0.3362840550512985,0.0,1.0,8.305270070460095e-06,3.571911926023632e-05,0.0,0.0006533782579936087,1.2897939337247481e-06,1.5077080923108434e-05,0.0,0.0007302421727217734,3.252610635019728e-08,1.0007562938268789e-07,0.0,1.0110310313393711e-06,2.8102555886570446,7.106488748681599e-09,2.1287906300178453e-08,0.0,2.7506837341206847e-07,0.6140006278860902,3.9632595098878876e-08,1.0495168039377687e-07,0.0,1.1178386785104522e-06,3.424256216543135
59,run_e3sm_scm_ARM97_qmc64_0706_059,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_059.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,300.31180132093954,3.5781845371610457,291.8194885253906,309.2274169921875,47.120917661558444,8.032517259058128,27.9842586517334,68.59788513183594,0.9300219599796667,0.18458261025908143,0.0,1.0,182.6270243927562,237.05185649988928,0.0,865.53125,35.25964147649449,13.542851446550326,3.1449451446533203,70.59588623046875,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,244.81384979871103,35.62144611602282,192.9819793701172,310.41192626953125,0.003797964443413197,0.005723603754755699,8.304936294223353e-09,0.02384638972580433,0.13831257803439187,0.3106063884982531,0.0,1.0,6.209091795937181e-06,2.7042775049265553e-05,0.0,0.0006437597912736237,1.2073642151824462e-06,1.3144833060686446e-05,0.0,0.000616603356320411,3.093417208247362e-08,7.820206597744796e-08,0.0,5.346246894077922e-07,2.6727124679257206,8.527884703402915e-09,3.0461624713390145e-08,0.0,3.665615224690555e-07,0.7368092383740119,3.946205678587654e-08,9.158831813125093e-08,0.0,6.98185203873436e-07,3.4095217062997327
60,run_e3sm_scm_ARM97_qmc64_0706_060,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_060.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,302.21586316905086,3.6926104193605367,292.65625,309.4503479003906,37.50791838304628,6.1595420030671475,20.198936462402344,55.02388000488281,0.844796651661783,0.3087609070062701,0.0,1.0,211.3639291748822,260.1412494378903,0.0,869.9612426757812,41.44279461464374,16.466251656642513,1.561735987663269,88.19984436035156,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.92278065769267,36.404278603595564,199.7675323486328,310.8786315917969,0.0030835514677441307,0.00479477080460314,1.0133652139643345e-08,0.024208128452301025,0.10536528863691128,0.2731199227219468,0.0,1.0,4.886438775961187e-06,2.482280674724338e-05,0.0,0.000803170318249613,3.2092260358183213e-07,8.256547226327563e-06,0.0,0.0009186607203446329,4.526409894358896e-08,1.3172931497975804e-07,0.0,1.094788444788719e-06,3.910818148726086,3.071331263488008e-09,1.9096057438805636e-08,0.0,4.1123377059193444e-07,0.26536302116536387,4.8335430207076964e-08,1.3339943431283534e-07,0.0,1.0957725279370223e-06,4.17618116989145
61,run_e3sm_scm_ARM97_qmc64_0706_061,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_061.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,301.1661587082166,3.3602415863998276,292.32684326171875,309.7222900390625,48.39941783749265,8.819781091079296,27.9395694732666,71.57966613769531,0.9548984142191732,0.19853025816915598,0.0,1.0,168.0796420026341,225.7692614039982,0.0,854.8269653320312,30.492599450248637,13.980628824237524,-3.354572057723999,69.4910659790039,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.17278529702423,35.826705049947584,193.45770263671875,310.7593688964844,0.003918526189881641,0.00592362018510612,1.0025666519197785e-08,0.023622803390026093,0.15464045573286084,0.33987548471322365,0.0,1.0,6.843833802534731e-06,2.8981979498654084e-05,0.0,0.000628992507699877,9.674221197142342e-07,1.1555663488718465e-05,0.0,0.0008162179146893322,3.077178759305024e-08,7.192698311294516e-08,0.0,4.599317549036641e-07,2.658682448039541,7.786082178960058e-09,2.841799629048042e-08,0.0,3.6541439385473495e-07,0.672717500262149,3.8557869772010294e-08,8.65857875991497e-08,0.0,7.586611729948345e-07,3.3313999483016894
62,run_e3sm_scm_ARM97_qmc64_0706_062,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_062.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,302.53881300841454,3.628937685892964,292.81231689453125,312.00225830078125,45.942273258303906,7.622988365281949,27.287052154541016,67.21965026855469,0.9764361129149055,0.11033967913187644,0.010693497955799103,1.0,176.66250703388974,236.10317108239025,0.0,863.8619384765625,29.234445313067795,15.467411656552665,-5.178730487823486,69.34716033935547,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.3271633404746,36.35928198456239,192.4268341064453,312.8237609863281,0.0036888494122826808,0.005549346475589957,7.468593743453766e-09,0.021210407838225365,0.1470300787964201,0.32532777032116555,0.0,1.0,6.658062137727334e-06,2.822147539430756e-05,0.0,0.0006177528412081301,7.83851516193276e-07,1.1337797526555506e-05,0.0,0.0005810430156998336,3.586868981285493e-08,8.63579088618247e-08,0.0,6.332431894406909e-07,3.0990547998306655,4.16353087235556e-09,1.548048169778963e-08,0.0,1.7662770801507577e-07,0.35972906737152033,4.0032220685210494e-08,9.02232304884151e-08,0.0,6.718268892313972e-07,3.458783867202187
63,run_e3sm_scm_ARM97_qmc64_0706_063,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_063.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,300.7562966877408,3.624579715259126,292.18994140625,309.2812194824219,49.32156387646739,8.957348762371584,27.988052368164062,72.15249633789062,0.9836554196689299,0.06667130478841854,0.1676683872938156,1.0,178.00031937142197,233.81486959434457,0.0,865.39697265625,30.135339408039187,14.291095888798775,-1.2363853454589844,69.4071044921875,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,244.9463144058032,35.96885142127277,190.85968017578125,310.4938049316406,0.003921112917148396,0.005854683054425516,1.0050931642524574e-08,0.024636639282107353,0.15757324434808492,0.3401334392829365,0.0,1.0,7.410825576707004e-06,3.061281395710745e-05,0.0,0.0005886320141144097,1.4760788603451699e-06,1.505716761026346e-05,0.0,0.0006837647524662316,3.1155837267294464e-08,9.570372713511278e-08,0.0,9.396008522344346e-07,2.6918643398942415,8.191735334383926e-09,2.9094668701638455e-08,0.0,3.7557316545644426e-07,0.7077659328907712,3.9347572601678385e-08,1.0309796773022008e-07,0.0,9.401611577586344e-07,3.3996302727850125
